Sample_input,Actual,Proposed,Traditional
0,1252.6916503906252,1587.9488253367813,1229.6149477711886
0,1200.8117675781252,1471.0588968824825,1159.3378167543922
0,1076.3000488281252,1382.630050371793,1127.6455688545977
0,1128.1799316406252,1349.4662336774811,928.4214938510636
0,1065.9240722656252,1132.5810488714644,990.3277042504162
0,972.5402832031252,1193.2497292111418,1016.743782597216
0,1045.1721191406252,1007.2624966854339,1059.255558181997
1,1231.9396972656252,1178.8267893141385,961.7172573758756
1,1252.6916503906252,1165.8163481293834,1117.8179546235633
1,1211.1877441406252,1144.6406435993695,1093.8797866211187
1,1200.8117675781252,1404.544838876563,1211.6750996975775
1,1366.8273925781252,1467.8820584060318,1387.247105321271
1,1584.7229003906252,1618.5291028001134,1306.7005035647285
1,1325.3234863281252,1659.5178787221134,1314.6107446842457
1,1356.4514160156252,1746.190473941385,1374.1834069756296
0,1325.3234863281252,1819.432433319157,1449.023343391222
0,1387.5793457031252,1817.9552724839875,1372.4017081351992
0,1314.9475097656252,1775.2126469680488,1252.9234995458362
0,1397.9553222656252,1514.4040509017711,1181.4202241553896
0,1460.2111816406252,1555.213682088592,1167.6451894379916
0,1190.4357910156252,1380.5495884912946,1092.4492274402567
0,1117.8039550781252,1393.7692449165531,997.2645705712638
0,1148.9318847656252,1113.2071010736363,938.9048564973052
0,972.5402832031252,1319.2485647151393,982.7631038415407
0,972.5402832031252,980.006210380252,866.6638990959411
0,910.2844238281252,1297.9708694044846,892.5779461873431
0,972.5402832031252,967.6098452557042,843.1215528692314
0,931.0363769531252,1140.536847304323,790.2799700761187
0,816.9006347656252,1097.9900438729408,747.432835237606
0,931.0363769531252,992.975162449824,800.4600793602006
0,1117.8039550781252,1063.8503282090237,895.1748784568872
0,941.4123535156252,754.8673933332465,750.9838206389801
0,868.7805175781252,772.9638886682363,665.4373316933128
0,848.0285644531252,650.4339732548174,688.3210711312958
0,816.9006347656252,781.4258568133139,602.450049993038
0,982.9162597656252,783.6315329737284,455.1197519699611
0,951.7883300781252,646.1979075966725,636.4031346316548
0,848.0285644531252,698.3872773268045,588.3449804312736
0,858.4045410156252,422.6767805217123,621.3946242251792
0,785.7727050781252,774.254137111406,567.6769833804065
0,806.5246582031252,804.3663721000714,543.1091247423267
0,702.7648925781252,775.8404771446582,580.753064994862
0,702.7648925781252,467.2098207874416,582.4659708802649
0,588.6291503906252,791.7760852194651,440.5763964728367
0,671.6369628906252,721.1135692671318,480.8579653825884
0,619.7570800781252,557.2382193608767,474.0599920310733
0,920.6604003906252,430.4642607302924,427.0977707466383
1,858.4045410156252,883.2075891334135,563.9103286427239
1,962.1643066406252,836.7225874215773,650.6060432128562
1,1055.5480957031252,909.5274708229651,822.5275523033333
1,899.9084472656252,993.9988191436936,948.7222987156665
1,1055.5480957031252,1424.8253302143899,1028.1001949861968
1,1242.3156738281252,1309.2870772045167,1156.9568350099685
1,1263.0676269531252,1385.476806419191,1283.5133503787133
1,1252.6916503906252,1448.2232853134653,1226.1398734119273
0,1045.1721191406252,1438.7643651837534,1332.6429143105877
0,1138.5559082031252,1264.686267910877,1285.778176075794
0,1045.1721191406252,1152.6921365471223,1206.8915126218737
0,1148.9318847656252,1337.5867775534552,1032.193261026578
0,1086.6760253906252,1246.4338579994997,1152.4995027125362
0,1148.9318847656252,1102.1665901817605,955.1451534138017
0,899.9084472656252,1095.7054351905097,1020.4961111476107
0,1076.3000488281252,1128.8183001838636,898.4054647745993
0,951.7883300781252,1105.6669856840074,838.9358206315188
0,1014.0441894531252,859.980335122675,839.8179395395515
0,682.0129394531252,804.1509451567061,717.6669041073883
0,868.7805175781252,707.713726463389,731.5271536447299
0,931.0363769531252,724.4366761639898,700.683326029093
0,785.7727050781252,636.083569140488,797.0785952963944
0,920.6604003906252,638.8075964650154,688.7740219505408
0,796.1486816406252,584.6232593720492,637.0731536119592
0,650.8850097656252,868.0566804985417,774.0281069002313
0,941.4123535156252,933.8461243216339,714.6874570957162
0,879.1564941406252,766.2031027585264,732.0813548154163
0,796.1486816406252,716.8908451951776,594.3743090087254
0,723.5168457031252,471.80977562625384,613.8644752995314
0,785.7727050781252,602.1670561022779,595.158444746531
0,765.0207519531252,684.9559078676169,580.34128128487
0,661.2609863281252,395.69789959988117,550.7724830790246
0,557.5012207031252,636.449520225803,540.9414752269976
0,816.9006347656252,534.4453903314262,482.38694025474285
0,765.0207519531252,279.35583100373094,646.4447538138918
0,827.2766113281252,436.2817716271332,458.5659646312704
0,848.0285644531252,443.84441295013204,524.4616486399024
0,692.3889160156252,490.59421625627914,446.11405277583185
0,713.1408691406252,524.7487984381326,451.3184515980246
0,536.7492675781252,447.120933518388,510.1308843622756
0,848.0285644531252,366.65216049964425,527.0682588862767
0,650.8850097656252,520.3928426314872,599.48226408541
0,868.7805175781252,544.2700909333604,489.7318324447475
0,650.8850097656252,619.4167161450255,573.8541145950595
0,599.0051269531252,543.1815093628871,569.6819874973597
0,650.8850097656252,697.7150183307416,483.2197859926414
0,754.6447753906252,489.69628936499095,544.5860043877312
0,733.8928222656252,647.8451185735065,497.65379042233127
0,495.24536132812517,588.7779160695036,563.2809488627972
0,702.7648925781252,467.01451882843105,521.2557107734651
0,723.5168457031252,695.1721027088549,698.8677351943138
0,692.3889160156252,566.6672317507265,513.2824834410034
0,578.2531738281252,575.8613099168034,343.4906957658054
0,713.1408691406252,464.6697492770755,571.1003201127203
0,630.1330566406252,464.8497213472598,410.3489002752227
0,682.0129394531252,574.3425336320734,499.63595933682944
1,1014.0441894531252,745.3546365350546,625.0727003003193
1,765.0207519531252,1016.2555948291259,796.9941549834949
1,1003.6682128906252,1065.2883487254203,864.7741981216317
1,972.5402832031252,883.2312323408689,884.296013172125
1,951.7883300781252,1376.9620899256531,1079.3433071609584
1,1242.3156738281252,1235.843552971238,1147.732892345042
1,1325.3234863281252,1493.324883818063,1260.5944465353857
1,1408.3312988281252,1615.4195841600929,1274.0486778850202
1,1491.3391113281252,1867.9117455721353,1300.5486314461662
1,1294.1955566406252,1654.2124606664204,1253.1205386218894
1,1501.7150878906252,1668.7718152704185,1500.595671909248
1,1615.8508300781252,1877.4626347423728,1490.1887076414228
1,1636.6027832031252,1888.537289487831,1453.9489745155101
1,1449.8352050781252,1892.7856002487697,1646.5546427452127
1,1792.2424316406252,1888.6174432329778,1550.6726179241787
1,1418.7072753906252,1802.3090933339686,1780.7881444201405
0,1294.1955566406252,1916.1183499588415,1692.262378168366
0,1314.9475097656252,1782.557188822765,1542.0596556581106
0,1408.3312988281252,1554.5507295097048,1395.2545460232975
0,1377.2033691406252,1473.4891347030475,1452.286654831026
0,1366.8273925781252,1532.8216879262172,1325.8957918365504
0,1314.9475097656252,1517.766704498522,1234.1422261704695
0,1252.6916503906252,1193.7228127947515,1252.7999247937034
0,1304.5715332031252,1360.5928931204928,1165.5775694486586
1,1273.4436035156252,1255.4026595923694,1288.16742485866
1,1366.8273925781252,1384.416673413385,1212.3630632922623
1,1543.2189941406252,1252.6365574558363,1380.0779962730435
1,1439.4592285156252,1481.3286761804218,1511.847640264434
1,1387.5793457031252,1219.1352512480812,1437.094569093078
1,1626.2268066406252,1393.8703889073952,1498.9864071155614
1,1626.2268066406252,1576.4519984962042,1678.9617023492606
1,1595.0988769531252,1457.406058228214,1691.3440562740745
1,1491.3391113281252,1780.7960159228337,1746.056847068864
1,1802.6184082031252,1539.2665121046805,1682.032331343425
1,1802.6184082031252,1453.97343089793,1931.897255178137
1,1709.2346191406252,1656.1257975380684,1804.672965546371
1,2010.1379394531252,1661.2842239020438,1863.6320577107347
1,1896.0021972656252,1545.4019194761775,1893.7704016252462
1,2010.1379394531252,1576.6988683113618,1883.7995228487293
1,1823.3703613281252,1825.4188635546404,1917.2560782974135
0,1781.8664550781252,1724.2929676833064,1893.3132878601443
0,1688.4826660156252,1391.5437484631182,1680.2990631791492
0,1574.3469238281252,1521.2757899740027,1786.4773138357034
0,1501.7150878906252,1602.522708181717,1498.167477424296
0,1615.8508300781252,1535.0511005111143,1537.317992996606
0,1325.3234863281252,1379.781224980705,1380.1842138265529
0,1263.0676269531252,1259.119343284373,1309.4231977848879
0,1273.4436035156252,977.2705440856611,1186.2085244481314
0,1200.8117675781252,1196.0286956422615,1251.1846500068498
0,1242.3156738281252,799.3060778967368,1101.2974179271844
0,1055.5480957031252,1029.760401791422,1098.5511985817602
0,1086.6760253906252,978.3149316012455,987.0440180305238
0,1055.5480957031252,1016.0456117088049,922.3174625014988
0,931.0363769531252,717.1894790998916,921.4933455278524
0,1076.3000488281252,828.8584216009276,1023.8311005125877
0,1107.4279785156252,834.2522184986356,925.3091058941958
1,1024.4201660156252,816.2828689569653,881.5413639293754
1,1211.1877441406252,1066.9002057342695,1013.3525477415776
1,1294.1955566406252,1199.3842489843,1088.1867452168092
1,1356.4514160156252,1186.344159119549,1318.825350473019
1,1366.8273925781252,1147.709290458845,1351.5108523034005
1,1366.8273925781252,1232.3875560495867,1367.364072607423
1,1512.0910644531252,1331.8445360734345,1427.633759827101
1,1408.3312988281252,1370.0137477723429,1533.066963102764
0,1377.2033691406252,1504.1757463008842,1543.166078003859
0,1283.8195800781252,1564.49354479754,1450.8077060729158
0,1429.0832519531252,1538.4524792299046,1322.4274555956624
0,1335.6994628906252,1218.1412758492909,1261.410304417889
0,1242.3156738281252,1314.3943057399442,1130.373235371087
0,1387.5793457031252,1195.07149764305,1331.948050388837
0,1314.9475097656252,1040.7861930887204,1094.6669101403854
0,1418.7072753906252,975.6104895476967,1078.846964660003
1,1470.5871582031252,915.8569914488571,1003.7340517095267
1,1491.3391113281252,1069.9979613690004,1082.8843636563308
1,1491.3391113281252,1187.6485655487447,1146.0956223599271
1,1626.2268066406252,1287.9341828313566,1252.1841028893432
1,1491.3391113281252,1190.5584300530672,1263.7752506521779
1,1543.2189941406252,1457.588976182481,1517.4662106222968
1,1740.3625488281252,1437.1443804665182,1383.489135301261
1,1719.6105957031252,1500.6999817949709,1607.733117696785
0,1346.0754394531252,1455.463267315108,1295.940715794384
0,1356.4514160156252,1171.0842968416182,1433.8998028179983
0,1480.9631347656252,1096.6705576701465,1269.5143431058889
0,1366.8273925781252,1049.2504440461478,1404.3183537110622
0,1356.4514160156252,1006.8272215728804,1166.2079803870417
0,1263.0676269531252,1322.950740878073,1325.8842699207803
0,1180.0598144531252,904.8400830463332,1075.2654144910173
0,1117.8039550781252,955.4559990079036,1013.5280750795359
0,1148.9318847656252,1026.1801443464046,1021.8826246029248
0,1065.9240722656252,785.4644632814732,1062.9919560699223
0,1231.9396972656252,1021.4638989973489,924.4904819862658
0,982.9162597656252,642.7925592974586,891.0330228131048
0,1055.5480957031252,959.8470858766067,938.5069360351954
0,1045.1721191406252,910.1981258182941,700.1014921329165
0,1086.6760253906252,689.5166682441584,924.0670304922436
0,899.9084472656252,776.1959442329802,818.1021365335939
0,848.0285644531252,675.418553323287,851.3682230330686
0,837.6525878906252,752.8678808375614,817.0963124409545
0,796.1486816406252,662.9889637394074,795.8146722938205
0,931.0363769531252,751.315396998417,743.5612839064713
0,941.4123535156252,641.9789764709712,656.4214463502358
0,754.6447753906252,751.3046835114195,531.6289605335733
0,692.3889160156252,633.953677090305,483.32858663477276
0,920.6604003906252,750.8387158343212,593.0610430355812
0,713.1408691406252,588.2007955932669,588.7392327092996
0,578.2531738281252,648.4059170283672,543.1185638797677
0,816.9006347656252,645.2656877184309,505.26644497547824
0,692.3889160156252,655.50640403506,478.4878184573885
0,713.1408691406252,691.5660172906452,536.4618050421445
0,733.8928222656252,675.7006486217374,491.31819050004157
0,713.1408691406252,734.2210326301999,644.0752674469397
0,931.0363769531252,545.5741172790272,450.42987188152006
1,910.2844238281252,898.9224859856183,712.2775948328605
1,775.3967285156252,885.0309412386146,648.186483351978
1,1263.0676269531252,1040.4046130514228,740.0836259833333
1,1076.3000488281252,1416.5168533645544,890.5163761661216
1,1107.4279785156252,1256.8189505816197,1085.886285929744
1,1304.5715332031252,1395.317043732136,1011.9156147268282
1,1128.1799316406252,1316.2727133469034,1074.2824518976147
1,1491.3391113281252,1560.9333105079122,1211.4282337595957
1,1408.3312988281252,1409.7498681932786,1339.0430027050388
1,1522.4670410156252,1711.239660102306,1378.4057378766774
1,1346.0754394531252,1630.3717709231253,1350.0353347486086
1,1698.8586425781252,1617.0812478747725,1297.8851291782742
1,1678.1066894531252,1974.4264014973814,1335.195056946772
1,1657.3547363281252,1875.9610756311804,1518.9716675345521
1,1792.2424316406252,1533.5952891395186,1648.5843865028128
1,1667.7307128906252,1898.5881663007785,1554.152017558928
0,1460.2111816406252,1793.062193369842,1584.9429819844938
0,1366.8273925781252,1713.9371771855328,1520.195220794368
0,1366.8273925781252,1662.9063926016127,1254.2550727785708
0,1200.8117675781252,1666.2625697827966,1241.2599849923547
0,1314.9475097656252,1368.8082216148453,1028.4681167051358
0,1263.0676269531252,1518.808601085079,913.458332974626
0,931.0363769531252,1323.4814147747074,1028.6834933393875
0,1117.8039550781252,1339.771679802376,1037.2193106829848
0,1148.9318847656252,1160.2606730681875,869.372433408491
0,1065.9240722656252,1126.6806489536245,870.6178504531667
0,1003.6682128906252,909.497475557276,926.8751102850354
0,972.5402832031252,1109.470951563963,949.1125891346359
0,827.2766113281252,990.8277652342008,801.5297761167286
0,1159.3078613281252,953.9394638766279,821.3697587360239
0,868.7805175781252,992.3448329602065,722.6797025713308
0,910.2844238281252,1000.0933945017359,758.761663832246
0,951.7883300781252,770.1800671448468,713.5059434145197
0,827.2766113281252,949.0177079217381,665.6180365767875
0,713.1408691406252,912.2222832362277,687.0085991427469
0,941.4123535156252,859.0674702832433,664.9847928375548
0,796.1486816406252,799.7186611785178,674.8021755158188
0,941.4123535156252,779.8406913710778,533.2874593126854
0,920.6604003906252,785.2223806730933,605.6697607614482
0,1014.0441894531252,816.49384572877,631.5000012826955
1,868.7805175781252,862.1736415270473,522.5570353251668
1,962.1643066406252,755.1897726169578,718.7676815178224
1,899.9084472656252,731.7279014267168,707.6615717497538
1,1231.9396972656252,771.5587511414567,863.1897760841351
1,1346.0754394531252,863.9941042507128,1009.2422571017293
1,1325.3234863281252,1065.1306067986538,1088.529898996669
1,1439.4592285156252,1067.558260237821,1240.1920348587835
1,1491.3391113281252,1357.0364934746235,1271.7742405807253
0,1314.9475097656252,1077.7923172823012,1335.7255076608587
0,1356.4514160156252,1029.6698950093714,1219.3435768006614
0,1086.6760253906252,1202.6707740515358,1124.6807583402099
0,1159.3078613281252,1163.9121821217846,1182.2767577185364
0,1076.3000488281252,1001.0079943556635,1090.6848978954574
0,1107.4279785156252,804.0613482729686,1041.7841961918145
0,1263.0676269531252,947.3427446027699,990.4720420582255
0,1169.6838378906252,866.6591268683691,930.8741549464352
0,858.4045410156252,1237.6028660551838,950.5697114632894
0,1065.9240722656252,991.9400370520283,899.9118723385516
0,982.9162597656252,756.3183814763731,872.0558915772494
0,1014.0441894531252,615.54733044083,693.490970886321
0,941.4123535156252,842.4227929887136,891.0134252657372
0,993.2922363281252,774.4188151750839,716.1430022878111
0,827.2766113281252,908.7062970805184,878.2037554903002
0,879.1564941406252,664.4518218377103,729.0360410104214
0,910.2844238281252,802.2024862646124,643.789756728224
0,827.2766113281252,712.0101876322291,738.9247335344498
0,931.0363769531252,695.621144371407,541.2939736126297
0,640.5090332031252,678.1436880931424,641.3795931434296
0,682.0129394531252,686.4237996931624,791.910867715147
0,827.2766113281252,507.50050758864757,617.9377552538257
0,806.5246582031252,628.7788679258412,564.2179705155615
0,744.2687988281252,693.3492898514014,520.0798623133522
0,910.2844238281252,644.3713852486057,565.0312367108528
0,630.1330566406252,469.8890722686425,614.4518040978078
0,630.1330566406252,449.2132004261821,533.6336712097908
0,702.7648925781252,723.0699206405533,632.6989138912215
0,744.2687988281252,547.9423593451736,543.8926379131534
0,723.5168457031252,674.3417138555361,649.3933558023717
0,682.0129394531252,664.112856455827,630.7346950565499
0,547.1252441406252,674.4039336852544,619.013316439364
0,775.3967285156252,573.5054083983549,558.308324211784
0,692.3889160156252,681.2359832161771,511.52404700963183
0,754.6447753906252,734.4803017782574,466.6669935772044
0,557.5012207031252,490.75315395665825,502.5385471153053
0,650.8850097656252,811.1867540910898,487.2496289111825
0,630.1330566406252,515.5522291139995,526.9581050246011
0,630.1330566406252,570.6547841730193,525.7199770427628
0,630.1330566406252,514.3481410205183,619.3750026811636
1,796.1486816406252,579.415254597845,607.2837613565569
1,858.4045410156252,764.8024958146138,701.5021648482534
1,910.2844238281252,795.9195733469699,788.5109277275299
1,972.5402832031252,854.712696584708,902.1678323294853
1,1055.5480957031252,1030.7206720333002,1033.1693002208767
1,1086.6760253906252,1027.8535296599825,1052.8467136259533
1,1190.4357910156252,1082.4012017696125,1238.474724418783
1,1283.8195800781252,1184.9503289624326,1267.07588838368
1,1408.3312988281252,1310.1313108537126,1435.2915859755087
1,1263.0676269531252,1278.198642690956,1260.6996239389284
1,1512.0910644531252,1516.1102031859516,1386.6799993006491
1,1314.9475097656252,1526.293706019038,1574.3805194308218
1,1574.3469238281252,1777.7180339533663,1549.1120749951951
1,1605.4748535156252,1851.4603372335673,1461.1295132932858
1,1532.8430175781252,1874.3547882975608,1742.1127428577256
1,1698.8586425781252,1875.083188699125,1763.2165712479718
1,1761.1145019531252,1860.0650815091892,1853.6936004247527
1,1854.4982910156252,2083.5610398133354,1697.3880922088076
1,1916.7541503906252,2026.1357240471204,1876.0571766743208
1,1854.4982910156252,2011.5181581131067,1875.1460111051983
1,1833.7463378906252,1935.521917551691,1809.016713884506
1,1812.9943847656252,1854.9523975453938,1936.706119286296
1,1927.1301269531252,2065.788982408843,1857.356760722545
1,1750.7385253906252,2213.944524650086,2055.1542863232626
0,1522.4670410156252,2062.5866407848994,1883.5305456446367
0,1636.6027832031252,1709.6757721287443,1728.6978029648703
0,1470.5871582031252,1859.9458514075184,1669.3638238823369
0,1615.8508300781252,1300.8426055854013,1600.4371774077254
0,1356.4514160156252,1433.563954936378,1428.6382055341844
0,1429.0832519531252,1265.700517365956,1285.151319373462
0,1190.4357910156252,1323.5400285510877,1309.2480867741813
0,1325.3234863281252,1146.9252385406855,1247.2365244400225
0,1252.6916503906252,1233.753929990468,1004.0611622349018
0,1211.1877441406252,1224.2068604783085,1069.139217710076
0,1283.8195800781252,1207.1476975227713,1049.9382841201634
0,972.5402832031252,1035.0451444300447,873.132249882872
0,868.7805175781252,913.4980937851594,871.1987571358942
0,982.9162597656252,987.7975157466282,768.6193858457872
0,879.1564941406252,1019.3693703624165,876.1937542791725
0,941.4123535156252,1060.9183235696753,789.1204182792444
0,848.0285644531252,1001.7493542220147,728.3124231872507
0,1117.8039550781252,850.6556175166363,783.070221743521
0,889.5324707031252,1020.8293032016406,813.5996822452253
0,899.9084472656252,926.7504023964901,743.3864115649016
0,775.3967285156252,854.3314717613297,529.3306144865517
0,702.7648925781252,1142.1746466403374,686.1595327133587
0,972.5402832031252,852.0732962401602,705.7787258585192
0,858.4045410156252,738.1052515690873,616.8034897492508
0,702.7648925781252,865.9785402806466,639.6975725152193
0,848.0285644531252,625.1027414411811,696.0973629333549
0,765.0207519531252,593.8240839316452,624.7573453260153
0,848.0285644531252,675.8085573715812,629.6566965662302
0,868.7805175781252,610.4825211788645,611.7199734411165
0,889.5324707031252,879.0273828398031,658.234493789835
0,713.1408691406252,898.3703279921237,595.3239518505419
0,723.5168457031252,678.7123583825976,586.3605627128301
0,806.5246582031252,575.2834433288863,562.550473833333
0,765.0207519531252,790.2722570680517,637.6631550206537
0,848.0285644531252,856.2775002056212,596.4469910236518
0,868.7805175781252,499.09401459963783,612.743159310648
0,733.8928222656252,435.46278182374454,632.244524543247
0,599.0051269531252,647.1515682411402,573.7488144732413
0,713.1408691406252,899.5062082472555,712.6138045891599
0,671.6369628906252,770.8381815725219,527.381691475379
0,899.9084472656252,753.4052528548054,532.8385931118266
0,619.7570800781252,660.0806716118103,607.564200995933
0,682.0129394531252,509.2494552202228,428.505013694686
0,526.3732910156252,577.2636795624124,511.3122533527141
0,692.3889160156252,536.7477442475015,506.0208369152939
0,723.5168457031252,651.5833723982803,354.22688154042703
0,816.9006347656252,694.733627958951,419.81190903329235
0,744.2687988281252,593.2640239569256,388.48800389009193
1,931.0363769531252,724.8694676991774,571.5141598984006
1,827.2766113281252,853.9845404398261,711.1757148310671
1,899.9084472656252,1227.3226950235685,799.4086580804213
1,848.0285644531252,982.9953932890285,898.1086504818492
1,1045.1721191406252,1083.3551181074668,1108.9352071238472
1,1325.3234863281252,1186.5848141318982,1187.3031029301703
1,1418.7072753906252,1660.2517330055985,1332.6599687531893
1,1211.1877441406252,1430.0193128921487,1306.6847834136468
0,962.1643066406252,1534.5436463968722,1261.083347943471
0,941.4123535156252,1532.883897625588,1285.0636210658508
0,1086.6760253906252,1497.0991784095036,1194.23093458223
0,920.6604003906252,1246.6811174932086,1117.3608610886856
0,1014.0441894531252,1195.6712157599768,1023.1964534593325
0,972.5402832031252,982.7016811784014,1021.8935755749504
0,879.1564941406252,1155.709372656011,881.7258594297322
0,848.0285644531252,706.1434222918654,991.5954065396039
0,848.0285644531252,1023.8942057824405,888.011616772462
0,931.0363769531252,736.091333016638,877.7138860535141
0,931.0363769531252,743.1713970073152,676.3445253144777
0,837.6525878906252,868.8436105456982,763.797108585339
0,765.0207519531252,923.1976474045738,804.0604561417671
0,837.6525878906252,852.6769925431079,730.6685347909075
0,837.6525878906252,888.070762399022,724.383866472797
0,879.1564941406252,833.5599774408162,599.4621564358421
0,785.7727050781252,860.4335530462217,640.9542258811688
0,899.9084472656252,810.4434473728321,668.8804429826814
0,785.7727050781252,879.2311506185529,557.1297248043998
0,879.1564941406252,918.0078603507745,623.171639876738
0,910.2844238281252,758.1048845248009,650.3889488841548
0,889.5324707031252,897.3694298352156,681.3427027632067
0,733.8928222656252,736.5796968634845,572.8769706345506
0,765.0207519531252,774.1502494903386,623.2456536502045
0,733.8928222656252,692.7287971563254,611.140687418852
0,474.49340820312517,455.0592729241342,629.4824308917986
0,630.1330566406252,783.6354162049907,554.1112042684684
0,702.7648925781252,685.3921458044058,563.7187694175783
0,650.8850097656252,561.6156598900986,473.5342992375522
0,484.86938476562517,697.8024852334598,487.3285707466156
0,588.6291503906252,577.7308486036342,555.0346303530101
0,453.74145507812517,511.3175279972883,498.4892968234007
0,599.0051269531252,557.3591902168994,591.8990913330904
0,484.86938476562517,646.064397112382,491.1891218732026
0,682.0129394531252,757.5907782956856,541.3079259624267
0,619.7570800781252,695.0455424142143,453.4889533746221
0,640.5090332031252,602.4214327341901,458.93387157981255
0,702.7648925781252,557.2364575715409,595.0937328566221
0,682.0129394531252,579.6166597288151,645.4969552505368
0,609.3811035156252,545.499875462004,464.07315083734494
0,619.7570800781252,376.92924384361737,466.05196136091394
0,599.0051269531252,708.700148801804,548.2856146826854
0,754.6447753906252,657.3000928379912,444.9463397123996
0,495.24536132812517,586.9614442749731,480.7911541525411
0,630.1330566406252,481.30769798168194,586.0145482174695
0,515.9973144531252,501.4388089597301,560.578474984603
0,557.5012207031252,425.46210638727445,397.3886216866258
0,723.5168457031252,576.6458010818563,386.6788548400628
1,827.2766113281252,483.52014551355626,505.54085129475254
1,920.6604003906252,713.881020968877,667.2643379207332
1,920.6604003906252,705.2907713007888,737.7702531418382
1,931.0363769531252,1052.3099531839755,982.6780846350696
1,1065.9240722656252,1239.9125392095614,1119.7943919296968
1,1034.7961425781252,954.3664793558906,1209.3759357671254
1,1003.6682128906252,1393.3868957227114,1406.788944854745
1,1045.1721191406252,1553.6031443269837,1469.2269752258896
0,993.2922363281252,1454.8306880055925,1367.4766234142082
0,785.7727050781252,1288.7502094980975,1251.659152294325
0,879.1564941406252,1206.8579574424198,1263.9421343447946
0,827.2766113281252,1301.716683646029,1168.9015060726113
0,962.1643066406252,1167.913278287947,1150.7514830759949
0,827.2766113281252,1071.1909956839265,1147.497738646466
0,827.2766113281252,1100.8024362397846,907.1628882454934
0,796.1486816406252,1107.6276485493345,845.4027282742934
0,827.2766113281252,1039.6263319999155,787.6479368336215
0,785.7727050781252,1015.5815306866682,870.711412285663
0,899.9084472656252,830.0981907006228,792.5367152888589
0,796.1486816406252,871.6516647053127,685.3315837092771
0,1055.5480957031252,973.3372613258582,804.8035945532091
0,1024.4201660156252,788.669100824176,791.243732397609
0,692.3889160156252,803.1321408288595,779.7627491111311
0,723.5168457031252,720.217662819684,661.4508153071047
0,899.9084472656252,796.4314807761875,614.8396102676066
0,630.1330566406252,789.5781077837138,607.2132807701593
0,630.1330566406252,797.6931730424448,640.8606460395154
0,640.5090332031252,541.168736715649,675.531075179339
0,733.8928222656252,542.8361667048816,783.6839158648908
0,640.5090332031252,742.9477539606138,703.9789199059612
0,806.5246582031252,680.8236505443083,661.9700997223006
0,754.6447753906252,721.4269794817533,502.51699780174494
1,848.0285644531252,618.2373650647321,646.8074531682782
1,848.0285644531252,901.2016109796983,535.3506239181063
1,1107.4279785156252,914.5985403909365,932.5146581525735
1,1117.8039550781252,892.2253786898258,826.5439874737617
1,1169.6838378906252,1427.007954896889,905.4526771321129
1,1314.9475097656252,1388.9103131493048,1184.300993074162
1,1335.6994628906252,1582.953857356089,1064.9773590361258
1,1366.8273925781252,1688.5136626592307,1160.9858875633324
0,1273.4436035156252,1455.8934144333634,1288.0002068490915
0,1055.5480957031252,1591.5636290966713,1220.9904852282186
0,982.9162597656252,1380.5706834839098,1052.0060239301106
0,858.4045410156252,1411.1331186123925,1178.197264806315
0,1034.7961425781252,1327.875271420534,977.9529668855077
0,910.2844238281252,1101.6608056221382,1195.861539004825
0,827.2766113281252,1113.7586694937227,894.4766276602467
0,1107.4279785156252,1171.5441932578715,843.7092207648502
1,1107.4279785156252,1027.3601044504437,886.1079420933177
1,1335.6994628906252,1285.7411673997312,1125.305174794613
1,1252.6916503906252,1244.2527577106223,1129.4641867661303
1,1283.8195800781252,1756.2192175916657,1239.8480219622381
1,1501.7150878906252,1654.4590302899699,1147.5931453657306
1,1574.3469238281252,1786.1250996319432,1239.8342544011184
1,1418.7072753906252,1716.5672773603878,1430.0540373663882
1,1356.4514160156252,1645.9853597215088,1385.3628309104447
0,1460.2111816406252,1767.416086957389,1320.2608518094291
0,1128.1799316406252,1728.7473799032462,1364.4317769367108
0,1231.9396972656252,1464.1618714469412,1309.5499071085146
0,1242.3156738281252,1362.4556507968107,1166.9828308713656
0,1076.3000488281252,1414.829256874412,1205.2801623593
0,1076.3000488281252,1195.5965619126791,1174.968556878624
0,1107.4279785156252,1519.1409646764362,985.7550079479437
0,1263.0676269531252,1046.167420188465,867.1072605006891
1,1325.3234863281252,1164.242006963523,954.1415207836353
1,1491.3391113281252,1126.9675852648872,1140.019934208469
1,1377.2033691406252,1567.3938094923312,1171.7560674598667
1,1387.5793457031252,1505.6394674596538,1243.6264357086
1,1501.7150878906252,1405.580801051443,1324.9144886112574
1,1719.6105957031252,1715.6918249895643,1424.0899198888683
1,1553.5949707031252,1564.4612316489213,1480.8508890610728
1,1761.1145019531252,1678.9260804429791,1457.8584027059924
0,1397.9553222656252,1659.4662273769873,1652.9531335802337
0,1460.2111816406252,1785.8359255108244,1357.4649583894393
0,1397.9553222656252,1566.4411089917467,1391.8435317383944
0,1439.4592285156252,1307.7500340985782,1427.4641836965416
0,1242.3156738281252,1356.5069337123684,1235.067481709784
0,1045.1721191406252,1241.0231546326852,1197.0420656281535
0,1086.6760253906252,1174.6089777829134,1190.9284406991771
0,1107.4279785156252,1326.5385097231886,1071.6964562492042
0,1024.4201660156252,1158.7363505821718,1092.8709084025647
0,1024.4201660156252,1110.4259641869876,1002.9106389013596
0,1107.4279785156252,1027.7782244013033,899.1971804776912
0,962.1643066406252,905.2050039734081,901.4127630651215
